time,wait,distance
33.00,0.00,392.83
432.00,265.00,487.89
278.00,190.00,487.89
371.00,245.00,487.89
80.00,42.00,371.33
122.00,57.00,359.44
52.00,8.00,392.83
33.00,0.00,392.83
184.00,122.00,487.89
106.00,62.00,371.33
120.00,51.00,359.44
339.00,265.00,539.01
110.00,46.00,359.44
323.00,225.00,539.01
234.00,176.00,410.56
406.00,278.00,539.01
228.00,149.00,410.56
185.00,115.00,410.56
304.00,194.00,487.89
299.00,211.00,539.01
179.00,109.00,410.56
87.00,39.00,371.33
222.00,146.00,410.56
81.00,35.00,371.33
158.00,93.00,410.56
319.00,213.00,539.01
209.00,138.00,410.56
75.00,29.00,371.33
179.00,111.00,410.56
69.00,33.00,371.33
343.00,248.00,539.01
326.00,233.00,539.01
221.00,148.00,410.56
58.00,19.00,392.83
409.00,279.00,539.01
46.00,8.00,392.83
150.00,91.00,359.44
448.00,303.00,539.01
196.00,122.00,410.56
149.00,88.00,410.56
181.00,106.00,410.56
102.00,54.00,359.44
71.00,29.00,371.33
302.00,206.00,487.89
454.00,305.00,487.89
100.00,52.00,359.44
71.00,34.00,371.33
132.00,65.00,359.44
95.00,45.00,359.44
125.00,59.00,359.44
160.00,96.00,359.44
50.00,13.00,392.83
44.00,8.00,392.83
327.00,230.00,487.89
63.00,14.00,392.83
433.00,291.00,487.89
126.00,60.00,359.44
224.00,151.00,487.89
76.00,30.00,371.33
469.00,323.00,487.89
75.00,35.00,371.33
53.00,6.00,392.83
64.00,16.00,392.83
104.00,62.00,371.33
47.00,4.00,392.83
40.00,0.00,392.83
329.00,240.00,487.89
479.00,342.00,487.89
104.00,62.00,371.33
97.00,57.00,371.33
119.00,64.00,359.44
114.00,57.00,359.44
34.00,0.00,392.83
45.00,1.00,392.83
106.00,52.00,359.44
523.00,357.00,539.01
499.00,333.00,539.01
377.00,270.00,539.01
187.00,127.00,487.89
160.00,101.00,410.56
219.00,148.00,410.56
153.00,90.00,410.56
512.00,333.00,539.01
232.00,145.00,410.56
102.00,52.00,371.33
216.00,136.00,410.56
146.00,85.00,410.56
105.00,49.00,359.44
521.00,343.00,539.01
378.00,250.00,539.01
139.00,76.00,410.56
98.00,43.00,359.44
476.00,323.00,539.01
216.00,144.00,410.56
470.00,323.00,539.01
212.00,131.00,410.56
205.00,123.00,410.56
183.00,107.00,410.56
194.00,117.00,410.56
64.00,24.00,392.83
511.00,342.00,539.01
178.00,101.00,410.56
168.00,93.00,359.44
51.00,11.00,392.83
275.00,193.00,539.01
187.00,110.00,539.01
104.00,42.00,359.44
110.00,57.00,359.44
102.00,53.00,359.44
536.00,366.00,487.89
99.00,49.00,359.44
93.00,43.00,359.44
157.00,93.00,359.44
54.00,11.00,392.83
334.00,230.00,487.89
66.00,18.00,392.83
48.00,9.00,392.83
537.00,385.00,487.89
268.00,185.00,487.89
172.00,98.00,487.89
123.00,61.00,359.44
213.00,149.00,487.89
138.00,87.00,371.33
94.00,42.00,359.44
54.00,11.00,392.83
509.00,361.00,487.89
64.00,22.00,392.83
135.00,82.00,371.33
108.00,66.00,371.33
93.00,41.00,359.44
51.00,5.00,392.83
42.00,2.00,392.83
179.00,112.00,487.89
134.00,77.00,371.33
36.00,0.00,392.83
171.00,109.00,487.89
105.00,68.00,371.33
454.00,306.00,487.89
118.00,64.00,359.44
225.00,145.00,410.56
204.00,131.00,410.56
114.00,56.00,359.44
69.00,21.00,392.83
42.00,0.00,392.83
531.00,377.00,539.01
105.00,66.00,371.33
482.00,338.00,487.89
144.00,89.00,410.56
36.00,0.00,392.83
155.00,91.00,410.56
439.00,316.00,539.01
431.00,312.00,539.01
569.00,401.00,539.01
71.00,31.00,371.33
195.00,118.00,410.56
191.00,118.00,410.56
107.00,52.00,359.44
583.00,399.00,539.01
205.00,125.00,410.56
143.00,79.00,410.56
100.00,44.00,359.44
379.00,252.00,539.01
92.00,40.00,359.44
147.00,85.00,371.33
177.00,110.00,410.56
509.00,364.00,539.01
243.00,171.00,539.01
432.00,315.00,539.01
189.00,116.00,410.56
173.00,101.00,410.56
113.00,63.00,371.33
76.00,28.00,371.33
219.00,140.00,539.01
72.00,25.00,371.33
58.00,17.00,392.83
205.00,128.00,539.01
97.00,51.00,359.44
65.00,26.00,371.33
48.00,7.00,392.83
41.00,1.00,392.83
141.00,85.00,487.89
235.00,155.00,487.89
209.00,136.00,487.89
64.00,30.00,371.33
185.00,107.00,487.89
156.00,95.00,487.89
391.00,257.00,487.89
101.00,53.00,359.44
475.00,313.00,487.89
260.00,174.00,487.89
98.00,46.00,359.44
50.00,12.00,392.83
130.00,80.00,371.33
44.00,3.00,392.83
536.00,366.00,487.89
118.00,59.00,359.44
501.00,341.00,487.89
125.00,72.00,371.33
213.00,137.00,487.89
75.00,36.00,371.33
96.00,39.00,359.44
92.00,37.00,359.44
227.00,145.00,487.89
63.00,20.00,359.44
56.00,17.00,359.44
54.00,8.00,392.83
45.00,5.00,392.83
64.00,18.00,392.83
49.00,11.00,359.44
130.00,75.00,371.33
49.00,4.00,371.33
41.00,0.00,392.83
443.00,291.00,487.89
365.00,273.00,539.01
46.00,10.00,371.33
