time,wait,distance
96.00,43.00,394.90
35.00,0.00,376.59
91.00,42.00,394.90
54.00,12.00,394.90
32.00,0.00,376.59
88.00,40.00,394.90
50.00,7.00,394.90
81.00,34.00,394.90
73.00,26.00,394.90
356.00,272.00,394.90
66.00,19.00,394.90
350.00,273.00,394.90
344.00,263.00,394.90
61.00,12.00,394.90
102.00,61.00,376.59
54.00,5.00,394.90
86.00,41.00,376.59
79.00,32.00,376.59
64.00,15.00,376.59
127.00,83.00,376.59
358.00,268.00,394.90
78.00,42.00,394.90
117.00,58.00,394.90
113.00,55.00,394.90
75.00,31.00,394.90
108.00,47.00,394.90
357.00,257.00,394.90
68.00,24.00,394.90
104.00,42.00,394.90
89.00,37.00,376.59
352.00,255.00,394.90
98.00,43.00,394.90
92.00,43.00,394.90
120.00,76.00,376.59
88.00,43.00,394.90
82.00,36.00,394.90
