time,wait,distance
84.00,18.00,594.90
61.00,1.00,394.90
89.00,22.00,594.90
78.00,11.00,594.90
110.00,19.00,394.90
42.00,0.00,394.90
84.00,13.00,594.90
46.00,0.00,394.90
77.00,6.00,594.90
73.00,2.00,594.90
76.00,8.00,394.90
71.00,2.00,394.90
70.00,2.00,594.90
66.00,0.00,594.90
62.00,3.00,594.90
94.00,7.00,394.90
78.00,5.00,394.90
136.00,50.00,594.90
55.00,15.00,394.90
60.00,17.00,394.90
142.00,31.00,394.90
128.00,39.00,594.90
52.00,13.00,394.90
60.00,18.00,394.90
65.00,23.00,394.90
49.00,9.00,394.90
57.00,19.00,394.90
53.00,13.00,394.90
46.00,6.00,394.90
73.00,0.00,394.90
45.00,6.00,394.90
42.00,5.00,394.90
50.00,10.00,394.90
100.00,13.00,594.90
38.00,0.00,394.90
43.00,3.00,394.90
129.00,23.00,394.90
124.00,23.00,594.90
41.00,2.00,394.90
37.00,0.00,394.90
36.00,0.00,394.90
81.00,4.00,394.90
32.00,0.00,394.90
71.00,2.00,594.90
109.00,5.00,394.90
87.00,9.00,594.90
36.00,0.00,394.90
30.00,0.00,394.90
90.00,3.00,594.90
34.00,0.00,394.90
81.00,6.00,594.90
32.00,0.00,394.90
36.00,0.00,394.90
131.00,26.00,594.90
89.00,26.00,594.90
115.00,14.00,394.90
75.00,27.00,394.90
88.00,26.00,594.90
111.00,9.00,594.90
100.00,25.00,394.90
70.00,15.00,394.90
80.00,12.00,394.90
82.00,21.00,594.90
90.00,23.00,594.90
76.00,13.00,594.90
68.00,7.00,594.90
83.00,18.00,594.90
102.00,13.00,394.90
62.00,3.00,594.90
112.00,20.00,394.90
79.00,13.00,594.90
56.00,3.00,594.90
48.00,3.00,394.90
120.00,26.00,394.90
72.00,4.00,594.90
91.00,20.00,394.90
108.00,22.00,394.90
93.00,17.00,594.90
58.00,22.00,394.90
84.00,18.00,394.90
61.00,14.00,394.90
55.00,15.00,394.90
57.00,14.00,394.90
56.00,1.00,394.90
120.00,15.00,594.90
47.00,9.00,394.90
52.00,14.00,394.90
49.00,10.00,394.90
54.00,13.00,394.90
50.00,1.00,394.90
45.00,6.00,394.90
139.00,30.00,594.90
83.00,13.00,594.90
37.00,0.00,394.90
95.00,15.00,594.90
42.00,0.00,394.90
34.00,0.00,394.90
68.00,5.00,594.90
30.00,0.00,394.90
104.00,22.00,594.90
46.00,5.00,394.90
51.00,5.00,394.90
116.00,19.00,594.90
44.00,1.00,394.90
40.00,0.00,394.90
36.00,0.00,394.90
30.00,0.00,394.90
32.00,0.00,394.90
116.00,12.00,594.90
101.00,15.00,594.90
30.00,0.00,394.90
53.00,5.00,394.90
126.00,23.00,394.90
106.00,16.00,394.90
33.00,0.00,394.90
40.00,0.00,394.90
97.00,16.00,394.90
103.00,10.00,394.90
102.00,28.00,394.90
97.00,24.00,594.90
69.00,16.00,394.90
87.00,20.00,594.90
105.00,16.00,394.90
101.00,21.00,594.90
115.00,26.00,394.90
99.00,13.00,394.90
125.00,26.00,394.90
131.00,31.00,394.90
95.00,30.00,594.90
48.00,4.00,394.90
82.00,16.00,594.90
88.00,22.00,594.90
79.00,11.00,594.90
74.00,9.00,594.90
72.00,6.00,594.90
67.00,4.00,594.90
65.00,2.00,594.90
104.00,9.00,394.90
103.00,31.00,394.90
113.00,13.00,394.90
58.00,2.00,594.90
90.00,3.00,394.90
112.00,33.00,394.90
71.00,13.00,394.90
47.00,0.00,394.90
112.00,34.00,394.90
65.00,5.00,594.90
78.00,10.00,394.90
58.00,20.00,394.90
54.00,15.00,394.90
44.00,0.00,394.90
60.00,20.00,394.90
125.00,27.00,594.90
49.00,9.00,394.90
54.00,14.00,394.90
111.00,34.00,594.90
58.00,14.00,394.90
144.00,44.00,394.90
54.00,13.00,394.90
42.00,3.00,394.90
50.00,10.00,394.90
46.00,6.00,394.90
67.00,8.00,394.90
108.00,22.00,594.90
43.00,1.00,394.90
39.00,0.00,394.90
102.00,21.00,594.90
51.00,8.00,394.90
36.00,0.00,394.90
46.00,0.00,394.90
43.00,1.00,394.90
80.00,12.00,394.90
39.00,0.00,394.90
29.00,0.00,394.90
77.00,3.00,594.90
39.00,0.00,394.90
45.00,0.00,394.90
39.00,0.00,394.90
32.00,0.00,394.90
37.00,0.00,394.90
34.00,0.00,394.90
42.00,0.00,394.90
86.00,27.00,594.90
83.00,24.00,394.90
77.00,15.00,394.90
102.00,33.00,394.90
71.00,16.00,394.90
75.00,11.00,594.90
64.00,13.00,394.90
56.00,7.00,394.90
169.00,63.00,394.90
91.00,26.00,594.90
48.00,4.00,394.90
95.00,21.00,394.90
84.00,17.00,594.90
71.00,8.00,594.90
104.00,31.00,594.90
64.00,5.00,594.90
98.00,20.00,594.90
95.00,25.00,394.90
47.00,5.00,394.90
58.00,10.00,394.90
46.00,5.00,394.90
128.00,13.00,594.90
85.00,9.00,594.90
64.00,0.00,594.90
59.00,19.00,394.90
56.00,17.00,394.90
101.00,21.00,594.90
56.00,16.00,394.90
49.00,12.00,394.90
54.00,16.00,394.90
95.00,16.00,594.90
62.00,22.00,394.90
88.00,7.00,594.90
50.00,8.00,394.90
55.00,16.00,394.90
48.00,8.00,394.90
42.00,2.00,394.90
48.00,5.00,394.90
172.00,60.00,594.90
46.00,4.00,394.90
35.00,0.00,394.90
167.00,53.00,394.90
41.00,0.00,394.90
190.00,61.00,594.90
43.00,2.00,394.90
69.00,6.00,594.90
33.00,0.00,394.90
36.00,0.00,394.90
138.00,31.00,594.90
42.00,0.00,394.90
31.00,0.00,394.90
34.00,0.00,394.90
117.00,17.00,594.90
32.00,0.00,394.90
89.00,20.00,394.90
32.00,0.00,394.90
65.00,13.00,394.90
85.00,16.00,394.90
105.00,28.00,594.90
74.00,28.00,394.90
84.00,11.00,394.90
130.00,46.00,594.90
102.00,26.00,594.90
42.00,2.00,394.90
100.00,25.00,594.90
107.00,36.00,394.90
128.00,33.00,394.90
96.00,24.00,594.90
75.00,27.00,394.90
92.00,32.00,594.90
74.00,19.00,394.90
90.00,30.00,594.90
170.00,64.00,394.90
114.00,27.00,594.90
88.00,23.00,594.90
73.00,18.00,394.90
71.00,14.00,394.90
85.00,18.00,594.90
93.00,9.00,394.90
51.00,11.00,394.90
140.00,41.00,394.90
92.00,16.00,394.90
84.00,16.00,594.90
81.00,10.00,594.90
72.00,12.00,394.90
77.00,8.00,594.90
71.00,13.00,394.90
57.00,18.00,394.90
56.00,19.00,394.90
61.00,22.00,394.90
54.00,14.00,394.90
49.00,12.00,394.90
51.00,12.00,394.90
48.00,10.00,394.90
42.00,2.00,394.90
96.00,35.00,394.90
57.00,11.00,394.90
112.00,25.00,594.90
50.00,5.00,394.90
37.00,0.00,394.90
138.00,38.00,594.90
48.00,5.00,394.90
42.00,0.00,394.90
44.00,2.00,394.90
35.00,0.00,394.90
37.00,0.00,394.90
78.00,11.00,394.90
43.00,0.00,394.90
64.00,8.00,394.90
35.00,0.00,394.90
37.00,0.00,394.90
34.00,0.00,394.90
30.00,0.00,394.90
43.00,1.00,394.90
34.00,0.00,394.90
101.00,31.00,594.90
93.00,26.00,594.90
144.00,56.00,394.90
99.00,29.00,594.90
141.00,61.00,394.90
125.00,57.00,394.90
94.00,19.00,394.90
96.00,21.00,594.90
135.00,47.00,594.90
88.00,36.00,394.90
89.00,21.00,594.90
80.00,15.00,394.90
82.00,15.00,594.90
57.00,10.00,394.90
107.00,30.00,394.90
134.00,43.00,594.90
85.00,19.00,394.90
77.00,14.00,394.90
129.00,35.00,594.90
78.00,8.00,594.90
98.00,27.00,394.90
103.00,32.00,594.90
96.00,30.00,594.90
73.00,4.00,594.90
55.00,17.00,394.90
127.00,23.00,594.90
